commit,kind,telemetry_sensitive_diff,retained_paths,absent_paths,classification,subject
1655fa837247df2d354b5622b346c8ae66d94980,change,no,2,0,retained/mixed; audit merged runtime,"relay npm: rc-era launcher fallback — tolerate the pre-R5 launcher publish failure on next only, smoke from the local tarball (#10762)"
af7d442619e4b6adf72ac4e2ab9932f72499ad1e,change,no,6,0,retained/mixed; audit merged runtime,Make transient control-socket rearm outages observable (#10761)
c77904aed3f8a9446f5184de41877fe36c62a610,change,no,0,6,excluded or superseded paths,iOS: keep the terminal surface keyboard-invariant across keyboard toggles (#10713)
cf791f4ee90d7a4472feffde1e04dc0eb9a8d25e,merge topology,no,0,0,topology; see constituent changes,Merge commit 'c77904aed3f8a9446f5184de41877fe36c62a610' into cmux-pr10708-integration
e2d28cd63a6a144cb68730836d8d6aad8310e5d5,change,no,1,0,retained/mixed; audit merged runtime,test: align relay publisher guard with Unix package contract
a9507e4bf22337c25c6c42de0da50c4d54a87d3b,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10708 from manaflow-ai/codex/tui-techdebt-aggregate-wave39
1f756695806b77ae918ed58381f8d49c6e9f9852,change,no,2,6,retained/mixed; audit merged runtime,settings: make the Pairing Port row describe both listeners (TCP pairing + Iroh UDP) (#10659)
c819cdf007ac0e343403e31579fca8e53995d910,change,no,0,1,excluded or superseded paths,fix(web): restore device-registry ownership guard verification in the DB lane (#10763)
4dab4bdbb5566efdf8b2620b48df98a74d64b07e,change,no,1,0,retained/mixed; audit merged runtime,ci: fix R2 uploader TypeError under Python 3.9 in workflow-guard-tests (#10776)
2847d2ce665c2bd339cc950faa255cc6963efc55,change,no,0,11,excluded or superseded paths,"Desktop panes: cmux_token URLs, 7-day sessions, honest expiry (#10766)"
e1db22fe8da2a8bb2f7d7a0a9c05811873a6045e,change,no,6,0,retained/mixed; audit merged runtime,cmux-tui: default new terminals to the daemon launch cwd (#10757)
2bab1e1bd6855536839ef59a272e17ddedaf8718,change,yes,0,6,excluded or superseded paths,web: relay access-control hook POST /api/relay/allow (iroh-relay HTTP access mode) (#10730)
75ba559e0ecf28c99617444e04e34bea7e32e211,change,no,0,4,excluded or superseded paths,ios: clearer sort-mode tiles and a section title in workspace view options (#10709)
12430deb9ff4bae465c867f5c07663beb5fd88ae,change,no,2,0,retained/mixed; audit merged runtime,fix: preserve worktree identity initializer contract (follow-up to #10777) (#10781)
1fbc8c8d5618977dc289cb98619feda77d399276,change,no,13,0,retained/mixed; audit merged runtime,Fix blank Vault and sidebar icons through the shared renderer (#10764)
e2f91706b81dc381c08321d81cd4db2e6cad32c2,change,no,5,0,retained/mixed; audit merged runtime,Fix file drag hit-test amplification (#10783)
ae1c8e49aac7488b8574519c965f61364713867d,change,yes,0,3,excluded or superseded paths,iOS: report Sentry telemetry to the cmux-ios project (#10700)
d1eb503e89564188d487be32ec39c933242e6f4a,change,no,1,0,retained/mixed; audit merged runtime,fix: restore app target compilation broken by #8567 worktree identity fields (#10777)
8ff9d3dd98b59e2de330c2a7e8f3e2464a3eaae2,change,no,13,0,retained/mixed; audit merged runtime,fix(ssh): discard input across PTY reattach replay (#10624)
c8b874dfca9c9c52654d9f0274284aa9eabdbc4f,change,no,1,0,retained/mixed; audit merged runtime,fix: remove stored identity defaults from worktree result (#10787)
e96f1b04a86272a805228799d4124f2825b875b5,change,no,33,25,retained/mixed; audit merged runtime,Keep pinned workspace groups when their last workspace closes (#10662)
dafccec1f1d005f62c9a5ae2ca25f86cb07531a6,change,no,12,0,retained/mixed; audit merged runtime,relay: revert the crate to its last gated-green state (unbreak main + the cmux-relay release lane) (#10792)
af02f84e0427a2716a4f514c32875b56423ac2ff,change,yes,26,1,retained/mixed; audit merged runtime,Surface Cursor approvals as Needs input (#9349)
29040ab85cca087d348a92ce73e175353c2ea3ba,change,no,35,0,retained/mixed; audit merged runtime,Fix Dock agent resume across owner rotations (#9266)
35e888dae0bda78e4f4a2dbc14be72672754c8a5,change,no,1,1,retained/mixed; audit merged runtime,build-package: attest release binaries even when the optional Windows build skips (#10803)
27ed9782135eb9d184991152c23fbebf7784c74f,change,no,6,15,retained/mixed; audit merged runtime,iOS: per-tag Mac pairing by default with a runtime compatible-tags allowlist (#10619)
7e5b56c4a2771bb8d651a08a2110e0428dd621bc,change,no,2,0,retained/mixed; audit merged runtime,fix: restore nightly CLI compilation after Cursor approvals (#10820)
7a28edcd7ef8690d7aa9c766e3b055bf33eb8386,change,no,2,0,retained/mixed; audit merged runtime,fix: disambiguate notification cleanup inference (#10822)
e14ef44b1c56fbfb84ae2cebea43542afdf0507a,change,no,0,2,excluded or superseded paths,iOS: avoid stale-environ crash while loading Ghostty config (#10824)
79f58902573e7b8cc9641a4b1123bd0c2c012b9d,change,no,14,3,retained/mixed; audit merged runtime,"Settings load writes UserDefaults when nothing changed, and pays for it twice over (#8631)"
208fe6acb0974f676dd9fc9cd6c92f601a0e4a24,change,no,6,0,retained/mixed; audit merged runtime,fix: mark the active workspace color in the submenu (#10716)
91452a2b959cd07222744bf1b6cbab61a6725604,change,no,2,0,retained/mixed; audit merged runtime,fix(agent-chat): wait for Pi agent_settled before ending turns (#10710)
ef4437d22dfc5c637a3b138dfba9bad9a24ad887,change,no,20,0,retained/mixed; audit merged runtime,Fix SSH PTY reattach error flood and input replay (#10327)
581d9006754f7327308aabe834c6ed3b21739327,change,no,12,0,retained/mixed; audit merged runtime,Occlude and reclaim terminal renderers when the hosting window is hidden (#10815)
2fc61c670ffd15146769e9e1674dad6739084eec,change,no,1,0,retained/mixed; audit merged runtime,fix(chatmux-relay): pool all sessions into one journal POST (multi-session-413 conformance) (#10853)
c4d7ee75205b01ddac887e5cd0c80bda83972281,change,no,4,0,retained/mixed; audit merged runtime,cmux-tui: unbreak main verification (clippy x2 + npm archive guard) (#10847)
c5e2c64b704ae4ed0ebdc5140a4a4e003da8bcff,change,no,19,0,retained/mixed; audit merged runtime,cmux-tui: per-terminal exit policy --on-exit close|keep on workspace/pane run (#10839)
1498ac8bc20bb5ba59c4a1d5ce2ef44af1f94645,change,no,1,0,retained/mixed; audit merged runtime,chatmux-relay: scope the pool guards out of the await points (#10863)
a654668e0401608d58b3a09d5f7be846e04ffd1b,change,no,1,0,retained/mixed; audit merged runtime,chatmux-relay: rustfmt the block-scoped pool guard (my #10863 missed fmt) (#10864)
0bb4bb3b41700959f6a0400ce5f0d9c3c8abbf7b,change,no,25,0,retained/mixed; audit merged runtime,cmux-tui: terminal <sel> output read — bounded plain-text output that survives exit (#10855)
cdac873f08e550cff780c16a25b0531f275e0d54,change,no,0,1,excluded or superseded paths,cmux-tui release: dispatcher must not wait for publisher conclusions (#10879)
c6102fb4ae4928da5110591bf56b57db64095f00,change,no,0,2,excluded or superseded paths,iOS: show Rename Workspace in the detail header menu alongside Customize (#10784)
cf8e251855feecda52391dd5f57eb0e4153e9119,change,no,0,6,excluded or superseded paths,iOS: keep the files chip visible while the keyboard is up (#10802)
4c0a26ef3957a1d3ada887a5da935ad01e5053f1,change,no,0,8,excluded or superseded paths,iOS 27: restore the will-only keyboard seat for composer bar pinning (#10810)
28ffa3c6e4f26ae9a84087bc0e2923f0c28c0629,change,no,0,15,excluded or superseded paths,"iOS: quiet reconnecting UX — title-bar spinner, interactive terminal, no connection-driven pops (#10821)"
d319839fe6b192125d6f7b3d098b2abbcfc906d7,change,no,7,26,retained/mixed; audit merged runtime,"irx: from-scratch iroh transport for cmux mobile (dev-gated), 15-min relay-only soak PASS (#10782)"
51603e2d6a17ddd5090c5cd0785b858d8519f478,change,no,16,0,retained/mixed; audit merged runtime,cmux-tui: own local sessions with a detached headless owner (#10734)
4202645fe5c632ca7a69462eb1929b5148712e48,change,no,5,0,retained/mixed; audit merged runtime,"Add personal-information entitlements for Calendar, Contacts, Location & Photos (#1816)"
f7f61ef720ae96ce33a73504a109399ba7b57b38,change,yes,51,48,retained/mixed; audit merged runtime,"Cloud surfaces: terminals, VNC screens and browsers as resources; workspaces project them (local + cloud, one drag/drop path) (#10887)"
8047a05a879f0660fdb07200a7b632a9a37056db,change,no,2,0,retained/mixed; audit merged runtime,Add remaining Ghostty-parity usage descriptions (#10903)
ddc3d5b235eb5c183dfdac73e63416e248bd2456,change,no,0,19,excluded or superseded paths,"cmux Cloud: baked Blaxel base snapshot (chatmux devbox + desktop parity, preinstalled Ghostty) (#10893)"
38b16b0436afb8d9b49e74684f7d49b1e519ec07,change,no,6,0,retained/mixed; audit merged runtime,Fix macOS privacy prompts for terminal child processes (#10901)
4d3166eb649a2e2af8595cc92d49c284c9ffa5a2,change,no,3,1,retained/mixed; audit merged runtime,cmux Cloud: default new machines to the baked sandbox/cmux-devbox image (#10906)
e13b134b9cd3fea339ad2a272cb787c0417a9127,change,no,2,0,retained/mixed; audit merged runtime,chatmux-relay: redial promptly after a VM suspend/resume (clock-jump + read-liveness watchdog) (#10917)
39a14887372c6271916ed23bbcf7b99ef4b5d6a7,change,yes,3,13,retained/mixed; audit merged runtime,"irx: make the rebuilt iroh transport primary (identity adoption, dual-ALPN legacy compat, gates removed) (#10889)"
3926f680a941fb836b1c2ff55611ba15328f0d26,change,no,4,2,retained/mixed; audit merged runtime,"Cloud panel: real empty state, richer copy, aligned header meter (#10918)"
5cacd70a1fdb16cd1b49c83b2ebc687ff5f6356a,change,no,1,1,retained/mixed; audit merged runtime,fix: clear three Swift warning buckets over the CI budget on main (#10905)
86061c8f5b3d3f8f2227487632c86d50327ee30a,change,no,0,37,excluded or superseded paths,"iOS: show the unread count on workspace indicators, in parity with macOS (#10791)"
a1f0cf9a72a59f06bd3cb6a4d3ae389f17c48d45,change,no,3,2,retained/mixed; audit merged runtime,Present terminal renderers in on-screen windows that never report an occlusion .visible bit (fixes the display-liveness CI regression from #10815) (#10922)
525352ea51869cef6840b9a174bc1ebde687f0fc,change,no,0,3,excluded or superseded paths,ios: match launch screen logo to the App Store icon glyph (#10913)
4f00f92ffb0924bf428cf4f47191811b244b0347,change,no,0,7,excluded or superseded paths,ios: keep an 8pt seam between the terminal render and the composer bar (#10895)
e042b2e234eb752e83ef82cf3fc7c0dbfd674586,change,no,1,1,retained/mixed; audit merged runtime,fix(ci): skip defunct queued runs in the TestFlight upload-ordering waiter (#10927)
b09aa92ea246cc5b2f6c3ffe2d5812b0d7f88b59,change,no,1,6,retained/mixed; audit merged runtime,iOS: scroll past scrollback-top reveals the keyboard-clipped rows (#10885)
6641abe023f3ab175fd910b547316fc00bf523ee,change,no,1,0,retained/mixed; audit merged runtime,fix(tui): accept unknown remote capabilities (#10941)
e6895d94d8fba491e823e3550dda6727cdd87d33,change,no,1,0,retained/mixed; audit merged runtime,docs: define remote ChatGPT auth refresh ownership (#10940)
d0f1d94c431cd41947133f7d9406968ee70a7fc7,change,no,2,0,retained/mixed; audit merged runtime,Optimize cmux-tui surface teardown index lookups (#10938)
502ed87921f4ea933e30cfe8e5bb5aed0b4dad50,change,no,1,0,retained/mixed; audit merged runtime,fix(tui): secure detached daemon state files (#10935)
6e67b662c649096b7133eaace8059cd4420a6ba6,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): validate pairing config without symlink races (#10932)
41f17d77e00ed6ae8b022833301b979d82ee95e3,change,no,2,0,retained/mixed; audit merged runtime,fix(tui): preserve remote reader termination reasons (#10937)
26fb89ceba985e908f50502e1666c77b8d7f8ead,change,no,7,0,retained/mixed; audit merged runtime,cmux-tui: align relay upload line limit with Unix ingress (#10939)
f73fd08c161445b309f6d8d37374d85de58725df,change,no,0,1,excluded or superseded paths,docs(tui): use canonical resource commands (#10934)
b151e7eebcf4d33ae0b5f09e3f5b8c9dc3072c87,change,no,3,0,retained/mixed; audit merged runtime,fix(tui): localize browser control failures at UI boundary (#10949)
99bdc375e98eb9abddd3f54289bc16ef876e8095,change,no,2,0,retained/mixed; audit merged runtime,fix(relay): bound Git child cleanup (#10944)
5c2ee1244e2d796c9e4be5307788b320ac2ee4ff,change,no,1,0,retained/mixed; audit merged runtime,fix(tui): zeroize oversized remote frames (#10950)
d65d6e6ccacf1d7300316451ce2830f05f889e14,change,no,3,0,retained/mixed; audit merged runtime,Fix workspace RPC unknown response hangs (#10936)
9cf920bb6b7a87bae3af721a0f98c989c45b9c4b,change,no,2,0,retained/mixed; audit merged runtime,Integrate #10201: own TUI layout from rendered frame (#10958)
ef5e7434927d89996e2cd29b429823b8a716a08e,change,no,1,0,retained/mixed; audit merged runtime,Fix immediate cmux TUI redraws after visible input changes (#10962)
188ee92c6cd2fa82c29033e4a3baef13b82008ee,change,no,0,6,excluded or superseded paths,cloud VM: explicit manifest images resolve their own provider; list blaxel/base-image (#10957)
e47162ad7b84f1967bb3bfcf2adb40b20dbd26dc,change,yes,0,8,excluded or superseded paths,cloud VM: surface operator-fault provisioning errors in Sentry and PostHog (#10955)
77d62e67beda6614e998eb2e4067885f5dd94de9,change,no,1,4,retained/mixed; audit merged runtime,"cloud VM env audit: verify the default provider's image against the manifest, run daily in CI (#10960)"
3faa9713e1cb61d54065fffaecdff19622bf0a1f,change,no,6,16,retained/mixed; audit merged runtime,Refactor Cloud VM route adapters and surface projection races (#10921)
a293eba98d6f4fafa4add823327c44deef8371ef,change,no,5,0,retained/mixed; audit merged runtime,fix(tui): route advisory graphics diagnostics away from status (#10954)
6150f51fa497c1dd3f5a25a5fcf898cef1d9dd19,change,yes,0,2,excluded or superseded paths,sentry: let cloud_vm subsystem reports through the coderouter-only filter (#10968)
de3902db48d2924c227b5acb26cbe1d89fe03cc0,change,no,1,0,retained/mixed; audit merged runtime,refactor(tui): share startup option scanning (#10951)
2f95b8760005047ff470afe4a00fd33783e4cf93,change,yes,0,1,excluded or superseded paths,"observability: flush Sentry after the response, or events never leave the lambda (#10972)"
aa8ca45e0b3a140678c4a6ae588e201cb421ac50,change,no,1,0,retained/mixed; audit merged runtime,refactor(tui): share draw and paint render path (#10970)
87f31977237cbcbbf8b7f492718685d612fbb9b0,change,no,6,0,retained/mixed; audit merged runtime,Integrate Escape passthrough fix from PR #9810 (#10959)
95abf7addb5ff45f3ae4fbc100f400d0c56d3b82,change,yes,5,0,retained/mixed; audit merged runtime,docs(tui): refresh intent and debt boards through #10972 (#10971)
d5ad6eb41426d0ab1b612f3b3fa7321365a6cb66,change,no,1,0,retained/mixed; audit merged runtime,fix(tui): handle bounded response send errors
31a74487e1f824b450eaf0c2b43f0d77fe51563c,change,no,7,0,retained/mixed; audit merged runtime,cmux-tui: re-land bounded relay lifecycle hardening
08b43d87d1426c11aa879b37f79db9aeffed187d,change,no,4,0,retained/mixed; audit merged runtime,Bound app event enqueue and wake blocked producers
8ffcbc40594a377a4e7cfe948fa78960301f1ba4,change,no,1,0,retained/mixed; audit merged runtime,Wake headless TUI snapshots on runtime completion
e9543607420f7b3b3284ac4c71ea21918dea692e,change,no,1,0,retained/mixed; audit merged runtime,cmux-tui: avoid no-op deletion redraws (#10984)
3f6673fa71999a6e17b37bc40abd3888fa14cd01,change,no,1,0,retained/mixed; audit merged runtime,fix(tui): bound CDP outbound commands (#10983)
46958aa58d171a01af7a5b1f06164f18d8639612,change,no,2,0,retained/mixed; audit merged runtime,cmux-tui: await remote runtime finish signal (#10975)
b5023a455618dd3d4885da2605e162b0bdb67790,change,no,4,0,retained/mixed; audit merged runtime,cmux-tui: resolve startup config once (#10986)
642a65b1512d0d61aaef88290f90ef3408bbee74,change,no,1,0,retained/mixed; audit merged runtime,cmux-tui: abort detached local forward task on drop (#10982)
2b61ecafceb4b1c008b6f07345270615a0fb4286,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): disarm process guard after wait (#10985)
